Benchmark,Mode,Version,Model,Type,Size,List Name,Unordered Pairs Before,Unordered Pairs After,Unordered Neighbors Before,Unordered Neighbors After,Missing Items,Additional Items,Output List Length,Output Length,Thinking Length,Parsed,HasError,ErrorType,IsList,HasEllipsis,RequiredTypeParsing,Unordered Pairs (%),Unordered Neighbors (%),Missing Items (%),Additional Items (%),Validity Score,Sorting Score,Faithfulness Score,SortBench Score
sortbench,advanced,v1.0,claude-3-5-sonnet-20241022,ASCII-Cased,4,list_9,3.0,0.0,1.0,0.0,0.0,0.0,4.0,36,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-sonnet-20241022,ASCII-Cased,4,list_10,0.0,0.0,0.0,0.0,0.0,0.0,4.0,36,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,ASCII-Cased,4,list_1,2.0,0.0,1.0,0.0,0.0,0.0,4.0,36,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,ASCII-Cased,4,list_2,0.0,3.0,0.0,1.0,0.0,0.0,4.0,36,0,True,False,,True,False,False,0.5,0.25,0.0,0.0,1.0,0.625,1.0,0.8125
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,ASCII-Cased,4,list_3,3.0,0.0,2.0,0.0,0.0,0.0,4.0,36,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,ASCII-Cased,4,list_4,2.0,0.0,1.0,0.0,0.0,0.0,4.0,36,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,ASCII-Cased,4,list_5,1.0,1.0,1.0,1.0,0.0,0.0,4.0,36,0,True,False,,True,False,False,0.16666666666666666,0.25,0.0,0.0,1.0,0.7916666666666667,1.0,0.8958333333333334
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,ASCII-Cased,4,list_6,2.0,0.0,1.0,0.0,0.0,0.0,4.0,36,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,ASCII-Cased,4,list_7,2.0,0.0,1.0,0.0,0.0,0.0,4.0,36,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,ASCII-Cased,4,list_8,4.0,0.0,2.0,0.0,0.0,0.0,4.0,36,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,ASCII-Cased,4,list_9,3.0,0.0,1.0,0.0,0.0,0.0,4.0,36,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,ASCII-Cased,4,list_10,0.0,0.0,0.0,0.0,0.0,0.0,4.0,36,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,ASCII-Cased,4,list_1,2.0,0.0,1.0,0.0,0.0,0.0,4.0,36,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,ASCII-Cased,4,list_2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,36,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,ASCII-Cased,4,list_3,3.0,0.0,2.0,0.0,0.0,0.0,4.0,36,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,ASCII-Cased,4,list_4,2.0,0.0,1.0,0.0,0.0,0.0,4.0,36,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,ASCII-Cased,4,list_5,1.0,0.0,1.0,0.0,0.0,0.0,4.0,36,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,ASCII-Cased,4,list_6,2.0,0.0,1.0,0.0,0.0,0.0,4.0,36,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,ASCII-Cased,4,list_7,2.0,0.0,1.0,0.0,0.0,0.0,4.0,36,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,ASCII-Cased,4,list_8,4.0,0.0,2.0,0.0,0.0,0.0,4.0,36,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,ASCII-Cased,4,list_9,3.0,0.0,1.0,0.0,0.0,0.0,4.0,36,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,ASCII-Cased,4,list_10,0.0,0.0,0.0,0.0,0.0,0.0,4.0,36,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,deepseekr1,ASCII-Cased,8,list_1,3.0,0.0,2.0,0.0,0.0,0.0,8.0,3401,992,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,deepseekr1,ASCII-Cased,8,list_2,20.0,0.0,4.0,0.0,0.0,0.0,8.0,7620,1963,True,True,Content after last closing bracket,True,False,False,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.5
sortbench,advanced,v1.0,deepseekr1,ASCII-Cased,8,list_3,20.0,0.0,3.0,0.0,0.0,0.0,8.0,2449,668,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,deepseekr1,ASCII-Cased,8,list_4,14.0,0.0,3.0,0.0,0.0,0.0,8.0,2469,655,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,deepseekr1,ASCII-Cased,8,list_5,20.0,0.0,3.0,0.0,0.0,0.0,8.0,2041,629,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,deepseekr1,ASCII-Cased,8,list_6,6.0,0.0,2.0,0.0,0.0,0.0,8.0,4429,1319,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,deepseekr1,ASCII-Cased,8,list_7,14.0,0.0,4.0,0.0,0.0,0.0,8.0,3253,823,True,True,Content after last closing bracket,True,False,False,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.5
sortbench,advanced,v1.0,deepseekr1,ASCII-Cased,8,list_8,10.0,0.0,2.0,0.0,0.0,0.0,8.0,1720,482,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,deepseekr1,ASCII-Cased,8,list_9,9.0,0.0,4.0,0.0,0.0,0.0,8.0,2725,775,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,deepseekr1,ASCII-Cased,8,list_10,17.0,0.0,5.0,0.0,0.0,0.0,8.0,3039,827,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,llama3.1,ASCII-Cased,8,list_1,3.0,0.0,2.0,0.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,llama3.1,ASCII-Cased,8,list_2,20.0,5.0,4.0,2.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.17857142857142858,0.25,0.0,0.0,1.0,0.7857142857142857,1.0,0.8928571428571428
sortbench,advanced,v1.0,llama3.1,ASCII-Cased,8,list_3,20.0,3.0,3.0,1.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.10714285714285714,0.125,0.0,0.0,1.0,0.8839285714285714,1.0,0.9419642857142857
sortbench,advanced,v1.0,llama3.1,ASCII-Cased,8,list_4,14.0,4.0,3.0,1.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.14285714285714285,0.125,0.0,0.0,1.0,0.8660714285714286,1.0,0.9330357142857143
sortbench,advanced,v1.0,llama3.1,ASCII-Cased,8,list_5,20.0,0.0,3.0,0.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,llama3.1,ASCII-Cased,8,list_6,6.0,0.0,2.0,0.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,llama3.1,ASCII-Cased,8,list_7,14.0,0.0,4.0,0.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,llama3.1,ASCII-Cased,8,list_8,10.0,6.0,2.0,1.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.21428571428571427,0.125,0.0,0.0,1.0,0.8303571428571428,1.0,0.9151785714285714
sortbench,advanced,v1.0,llama3.1,ASCII-Cased,8,list_9,9.0,8.0,4.0,3.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.2857142857142857,0.375,0.0,0.0,1.0,0.6696428571428572,1.0,0.8348214285714286
sortbench,advanced,v1.0,llama3.1,ASCII-Cased,8,list_10,17.0,3.0,5.0,1.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.10714285714285714,0.125,0.0,0.0,1.0,0.8839285714285714,1.0,0.9419642857142857
sortbench,advanced,v1.0,gpt-4o-mini,ASCII-Cased,8,list_1,3.0,0.0,2.0,0.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,gpt-4o-mini,ASCII-Cased,8,list_2,20.0,0.0,4.0,0.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,gpt-4o-mini,ASCII-Cased,8,list_3,20.0,0.0,3.0,0.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,gpt-4o-mini,ASCII-Cased,8,list_4,14.0,2.0,3.0,1.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.07142857142857142,0.125,0.0,0.0,1.0,0.9017857142857143,1.0,0.9508928571428572
sortbench,advanced,v1.0,gpt-4o-mini,ASCII-Cased,8,list_5,20.0,1.0,3.0,1.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.03571428571428571,0.125,0.0,0.0,1.0,0.9196428571428572,1.0,0.9598214285714286
sortbench,advanced,v1.0,gpt-4o-mini,ASCII-Cased,8,list_6,6.0,3.0,2.0,2.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.10714285714285714,0.25,0.0,0.0,1.0,0.8214285714285714,1.0,0.9107142857142857
sortbench,advanced,v1.0,gpt-4o-mini,ASCII-Cased,8,list_7,14.0,0.0,4.0,0.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,gpt-4o-mini,ASCII-Cased,8,list_8,10.0,1.0,2.0,1.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.03571428571428571,0.125,0.0,0.0,1.0,0.9196428571428572,1.0,0.9598214285714286
sortbench,advanced,v1.0,gpt-4o-mini,ASCII-Cased,8,list_9,9.0,0.0,4.0,0.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,gpt-4o-mini,ASCII-Cased,8,list_10,17.0,3.0,5.0,1.0,1.0,1.0,8.0,73,0,True,False,,True,False,False,0.10714285714285714,0.125,0.125,0.125,1.0,0.8839285714285714,0.875,0.8794642857142857
sortbench,advanced,v1.0,gpt-4o,ASCII-Cased,8,list_1,3.0,0.0,2.0,0.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,gpt-4o,ASCII-Cased,8,list_2,20.0,0.0,4.0,0.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,gpt-4o,ASCII-Cased,8,list_3,20.0,0.0,3.0,0.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,gpt-4o,ASCII-Cased,8,list_4,14.0,0.0,3.0,0.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,gpt-4o,ASCII-Cased,8,list_5,20.0,0.0,3.0,0.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,gpt-4o,ASCII-Cased,8,list_6,6.0,1.0,2.0,1.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.03571428571428571,0.125,0.0,0.0,1.0,0.9196428571428572,1.0,0.9598214285714286
sortbench,advanced,v1.0,gpt-4o,ASCII-Cased,8,list_7,14.0,0.0,4.0,0.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,gpt-4o,ASCII-Cased,8,list_8,10.0,0.0,2.0,0.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,gpt-4o,ASCII-Cased,8,list_9,9.0,0.0,4.0,0.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,gpt-4o,ASCII-Cased,8,list_10,17.0,0.0,5.0,0.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-sonnet-20241022,ASCII-Cased,8,list_1,3.0,0.0,2.0,0.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-sonnet-20241022,ASCII-Cased,8,list_2,20.0,0.0,4.0,0.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-sonnet-20241022,ASCII-Cased,8,list_3,20.0,0.0,3.0,0.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-sonnet-20241022,ASCII-Cased,8,list_4,14.0,0.0,3.0,0.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-sonnet-20241022,ASCII-Cased,8,list_5,20.0,0.0,3.0,0.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-sonnet-20241022,ASCII-Cased,8,list_6,6.0,0.0,2.0,0.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-sonnet-20241022,ASCII-Cased,8,list_7,14.0,0.0,4.0,0.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-sonnet-20241022,ASCII-Cased,8,list_8,10.0,0.0,2.0,0.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-sonnet-20241022,ASCII-Cased,8,list_9,9.0,0.0,4.0,0.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-sonnet-20241022,ASCII-Cased,8,list_10,17.0,0.0,5.0,0.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,ASCII-Cased,8,list_1,3.0,0.0,2.0,0.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,ASCII-Cased,8,list_2,20.0,0.0,4.0,0.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,ASCII-Cased,8,list_3,20.0,8.0,3.0,2.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.2857142857142857,0.25,0.0,0.0,1.0,0.7321428571428572,1.0,0.8660714285714286
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,ASCII-Cased,8,list_4,14.0,4.0,3.0,1.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.14285714285714285,0.125,0.0,0.0,1.0,0.8660714285714286,1.0,0.9330357142857143
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,ASCII-Cased,8,list_5,20.0,0.0,3.0,0.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,ASCII-Cased,8,list_6,6.0,0.0,2.0,0.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,ASCII-Cased,8,list_7,14.0,0.0,4.0,0.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,ASCII-Cased,8,list_8,10.0,0.0,2.0,0.0,0.0,0.0,8.0,97,0,True,True,Content after last closing bracket,True,False,False,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.5
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,ASCII-Cased,8,list_9,9.0,6.0,4.0,1.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.21428571428571427,0.125,0.0,0.0,1.0,0.8303571428571428,1.0,0.9151785714285714
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,ASCII-Cased,8,list_10,17.0,0.0,5.0,0.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,ASCII-Cased,8,list_1,3.0,0.0,2.0,0.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,ASCII-Cased,8,list_2,20.0,0.0,4.0,0.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,ASCII-Cased,8,list_3,20.0,0.0,3.0,0.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,ASCII-Cased,8,list_4,14.0,0.0,3.0,0.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,ASCII-Cased,8,list_5,20.0,0.0,3.0,0.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,ASCII-Cased,8,list_6,6.0,0.0,2.0,0.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,ASCII-Cased,8,list_7,14.0,0.0,4.0,0.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,ASCII-Cased,8,list_8,10.0,0.0,2.0,0.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,ASCII-Cased,8,list_9,9.0,0.0,4.0,0.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,ASCII-Cased,8,list_10,17.0,0.0,5.0,0.0,0.0,0.0,8.0,72,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,deepseekr1,ASCII-Cased,16,list_1,41.0,0.0,6.0,0.0,0.0,0.0,16.0,4360,1326,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,deepseekr1,ASCII-Cased,16,list_2,65.0,0.0,9.0,0.0,0.0,0.0,16.0,2942,950,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,deepseekr1,ASCII-Cased,16,list_3,77.0,0.0,6.0,0.0,0.0,0.0,16.0,2417,733,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,deepseekr1,ASCII-Cased,16,list_4,53.0,0.0,6.0,0.0,0.0,0.0,16.0,7448,1980,True,True,Content after last closing bracket,True,False,False,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.5
sortbench,advanced,v1.0,deepseekr1,ASCII-Cased,16,list_5,66.0,0.0,8.0,0.0,16.0,4.0,4.0,14840,3871,True,True,Content after last closing bracket,True,False,False,0.0,0.0,1.0,0.25,0.5,1.0,0.375,0.34375
sortbench,advanced,v1.0,deepseekr1,ASCII-Cased,16,list_6,53.0,0.0,6.0,0.0,16.0,1.0,1.0,12448,3476,True,True,"Numbered, line-wise list",True,False,False,,0.0,1.0,0.0625,0.5,,0.46875,
sortbench,advanced,v1.0,deepseekr1,ASCII-Cased,16,list_7,61.0,0.0,6.0,0.0,1.0,0.0,15.0,8779,2064,True,True,Missing closing bracket,True,False,False,0.0,0.0,0.0625,0.0,0.75,1.0,0.96875,0.73828125
sortbench,advanced,v1.0,deepseekr1,ASCII-Cased,16,list_8,73.0,39.0,5.0,5.0,3.0,0.0,13.0,21365,6076,True,True,Content after last closing bracket,True,False,False,0.5,0.38461538461538464,0.1875,0.0,0.5,0.5576923076923077,0.90625,0.3659855769230769
sortbench,advanced,v1.0,deepseekr1,ASCII-Cased,16,list_9,73.0,149.0,7.0,10.0,16.0,21.0,21.0,27357,6052,True,True,Invalid newlines in list,True,False,False,0.7095238095238096,0.47619047619047616,1.0,1.0,0.5,0.40714285714285714,0.0,0.10178571428571428
sortbench,advanced,v1.0,deepseekr1,ASCII-Cased,16,list_10,56.0,0.0,9.0,0.0,0.0,0.0,16.0,8249,2692,True,True,"Numbered, line-wise list",True,False,False,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.5
sortbench,advanced,v1.0,llama3.1,ASCII-Cased,16,list_1,41.0,0.0,6.0,0.0,1.0,0.0,15.0,135,0,True,False,,True,False,False,0.0,0.0,0.0625,0.0,1.0,1.0,0.96875,0.984375
sortbench,advanced,v1.0,llama3.1,ASCII-Cased,16,list_2,65.0,23.0,9.0,5.0,0.0,0.0,16.0,144,0,True,False,,True,False,False,0.19166666666666668,0.3125,0.0,0.0,1.0,0.7479166666666667,1.0,0.8739583333333334
sortbench,advanced,v1.0,llama3.1,ASCII-Cased,16,list_3,77.0,36.0,6.0,3.0,2.0,1.0,15.0,135,0,True,False,,True,False,False,0.34285714285714286,0.2,0.125,0.0625,1.0,0.7285714285714285,0.90625,0.8174107142857143
sortbench,advanced,v1.0,llama3.1,ASCII-Cased,16,list_4,53.0,53.0,6.0,6.0,0.0,0.0,16.0,144,0,True,False,,True,False,False,0.44166666666666665,0.375,0.0,0.0,1.0,0.5916666666666667,1.0,0.7958333333333334
sortbench,advanced,v1.0,llama3.1,ASCII-Cased,16,list_5,66.0,0.0,8.0,0.0,0.0,0.0,16.0,144,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,llama3.1,ASCII-Cased,16,list_6,53.0,46.0,6.0,4.0,1.0,1.0,16.0,145,0,True,False,,True,False,False,0.38333333333333336,0.25,0.0625,0.0625,1.0,0.6833333333333333,0.9375,0.8104166666666667
sortbench,advanced,v1.0,llama3.1,ASCII-Cased,16,list_7,61.0,61.0,6.0,6.0,0.0,0.0,16.0,144,0,True,False,,True,False,False,0.5083333333333333,0.375,0.0,0.0,1.0,0.5583333333333333,1.0,0.7791666666666667
sortbench,advanced,v1.0,llama3.1,ASCII-Cased,16,list_8,73.0,17.0,5.0,5.0,0.0,0.0,16.0,144,0,True,False,,True,False,False,0.14166666666666666,0.3125,0.0,0.0,1.0,0.7729166666666667,1.0,0.8864583333333333
sortbench,advanced,v1.0,llama3.1,ASCII-Cased,16,list_9,73.0,43.0,7.0,5.0,0.0,0.0,16.0,144,0,True,False,,True,False,False,0.35833333333333334,0.3125,0.0,0.0,1.0,0.6645833333333333,1.0,0.8322916666666667
sortbench,advanced,v1.0,llama3.1,ASCII-Cased,16,list_10,56.0,36.0,9.0,5.0,0.0,0.0,16.0,144,0,True,False,,True,False,False,0.3,0.3125,0.0,0.0,1.0,0.69375,1.0,0.846875
sortbench,advanced,v1.0,gpt-4o-mini,ASCII-Cased,16,list_1,41.0,10.0,6.0,2.0,0.0,0.0,16.0,144,0,True,False,,True,False,False,0.08333333333333333,0.125,0.0,0.0,1.0,0.8958333333333334,1.0,0.9479166666666667
sortbench,advanced,v1.0,gpt-4o-mini,ASCII-Cased,16,list_2,65.0,24.0,9.0,4.0,0.0,0.0,16.0,144,0,True,False,,True,False,False,0.2,0.25,0.0,0.0,1.0,0.775,1.0,0.8875
sortbench,advanced,v1.0,gpt-4o-mini,ASCII-Cased,16,list_3,77.0,42.0,6.0,5.0,0.0,0.0,16.0,144,0,True,False,,True,False,False,0.35,0.3125,0.0,0.0,1.0,0.66875,1.0,0.834375
sortbench,advanced,v1.0,gpt-4o-mini,ASCII-Cased,16,list_4,53.0,25.0,6.0,5.0,2.0,2.0,16.0,142,0,True,False,,True,False,False,0.20833333333333334,0.3125,0.125,0.125,1.0,0.7395833333333333,0.875,0.8072916666666666
